query_id,doc_id,label,bm25_score,tfidf_score,pagerank,ctr,title_match,url_depth,doc_length_norm,freshness,exact_match,domain_authority
382,17,2,7.9669,2.0565,0.2819,0.1114,0.7454,5,0.0032,0.6483,0,0.4448
382,18,1,0.5339,2.7096,0.3192,0.0598,0.6429,7,0.0127,0.3165,0,0.3505
382,19,1,1.2763,0.4435,0.292,0.0092,0.6429,5,0.0189,0.7319,1,0.5543
383,0,0,0.2179,0.7549,0.2281,0.1321,0.5994,5,0.0272,0.3445,0,0.6475
383,1,1,1.7648,0.958,0.274,0.1295,0.5051,1,0.0069,0.3889,0,0.7464
383,2,1,1.333,0.8101,0.3035,0.0436,0.6526,5,0.0547,0.4648,0,0.4482
383,3,1,0.9092,1.8922,0.0364,0.1149,0.9968,2,0.3095,0.8696,0,0.6615
383,4,3,2.9146,0.8279,0.6634,0.2319,0.8092,3,0.0303,0.0938,0,0.4403
383,5,0,0.1747,0.7055,0.1518,0.0321,0.2244,5,0.2006,0.9803,0,0.4228
383,6,1,0.0888,0.3128,0.3969,0.0656,0.9871,4,0.0307,0.1581,1,0.3703
383,7,1,0.6395,3.8013,0.1631,0.1654,0.4191,5,0.0118,0.3183,1,0.5211
383,8,2,2.0362,4.0194,0.5596,0.0483,0.4593,1,0.0062,0.5949,0,0.2948
383,9,1,1.9772,1.3792,0.1677,0.0804,0.6142,7,0.1973,0.8162,0,0.4753
383,10,2,1.6817,0.1695,0.3641,0.1803,0.8437,2,0.0592,0.716,0,0.5098
383,11,1,1.7884,0.6896,0.3906,0.1874,0.5218,5,0.1024,0.0477,0,0.6601
383,12,1,0.5053,0.6612,0.0569,0.0559,0.2865,7,0.0176,0.9852,0,0.3864
383,13,3,3.2876,1.452,0.4874,0.1281,0.5884,1,0.0156,0.7972,0,0.4686
383,14,0,0.3584,0.9015,0.7092,0.1372,0.6769,7,0.1318,0.9757,0,0.2612
383,15,3,3.3934,0.9543,0.2351,0.1956,0.4995,3,0.0282,0.9004,0,0.5188
383,16,2,1.5725,4.4442,0.3304,0.1182,0.3331,5,0.0959,0.5577,0,0.7195
383,17,0,0.875,0.0705,0.3097,0.1249,0.0361,7,0.0213,0.4443,0,0.4059
383,18,1,1.8683,0.4074,0.3333,0.0786,0.3836,4,0.0239,0.0282,0,0.4974
383,19,0,0.0129,1.4668,0.1467,0.0725,0.8915,4,0.0273,0.3387,0,0.3669
384,0,1,0.1418,0.2751,0.2127,0.0287,0.2979,3,0.1145,0.0582,0,0.4836
384,1,2,2.632,2.4988,0.2196,0.127,0.2083,7,0.0617,0.764,1,0.5703
384,2,2,2.5362,1.0662,0.1885,0.2718,0.795,5,0.0129,0.4134,0,0.3254
384,3,2,4.7114,2.1327,0.0587,0.0868,0.4535,5,0.0024,0.8215,0,0.1364
384,4,1,1.3986,0.8705,0.2911,0.0895,0.5546,7,0.0422,0.5155,0,0.2919
384,5,1,0.2625,0.8652,0.0637,0.1392,0.9997,7,0.0433,0.5543,0,0.3219
384,6,0,0.8108,0.2393,0.2577,0.0725,0.5267,5,0.0049,0.3783,0,0.2259
384,7,1,4.1755,0.5333,0.3625,0.071,0.0775,2,0.0698,0.0952,0,0.4667
384,8,2,0.1813,0.1499,0.5215,0.165,0.535,6,0.0262,0.7626,0,0.5374
384,9,1,3.0391,2.1186,0.2177,0.0269,0.1106,3,0.0303,0.6126,0,0.3332
384,10,2,0.517,0.128,0.5276,0.2262,0.7662,5,0.0097,0.9511,0,0.9042
384,11,3,5.7748,3.6166,0.2189,0.1327,0.1715,5,0.0093,0.0606,0,0.8456
384,12,3,2.3543,1.4279,0.4944,0.339,0.7874,4,0.025,0.5462,1,0.4047
384,13,1,3.4272,0.2798,0.2698,0.0281,0.8041,4,0.0477,0.9583,1,0.6602
384,14,1,1.1187,0.9109,0.1403,0.0576,0.6368,3,0.0681,0.3388,0,0.1372
384,15,2,3.0292,1.9677,0.1174,0.0677,0.4282,6,0.0763,0.2064,0,0.4013
384,16,2,2.7805,0.7298,0.1738,0.2575,0.2398,4,0.0591,0.4563,0,0.0612
384,17,1,2.6698,0.3425,0.0149,0.1115,0.8366,3,0.0393,0.8521,0,0.1583
384,18,1,1.1128,1.1339,0.1214,0.0395,0.7528,6,0.0039,0.7337,0,0.5242
384,19,1,1.4494,0.3731,0.1466,0.1363,0.9244,7,0.0167,0.4102,1,0.4367
385,0,0,2.9507,1.2626,0.3067,0.0863,0.2429,3,0.0768,0.2605,1,0.2137
385,1,0,2.8522,2.4778,0.1976,0.0051,0.7728,1,0.0758,0.8649,0,0.3668
385,2,1,4.0846,1.5073,0.1824,0.0612,0.0629,7,0.0908,0.6875,1,0.326
385,3,1,1.4418,1.9382,0.6885,0.1072,0.9875,5,0.0199,0.9361,0,0.1591
385,4,0,0.92,1.2255,0.4269,0.073,0.871,6,0.0158,0.5349,0,0.3344
385,5,0,1.1682,1.4626,0.5567,0.1688,0.995,6,0.0445,0.1054,0,0.6168
385,6,1,0.5076,1.358,0.0803,0.0175,0.5065,4,0.0394,0.3893,0,0.4533
385,7,1,0.3221,2.9091,0.0884,0.0349,0.3756,4,0.1061,0.4478,0,0.6107
385,8,0,0.8011,0.228,0.4226,0.0218,0.0359,1,0.0794,0.0182,0,0.5728
385,9,1,1.8331,4.25,0.0981,0.0429,0.4353,3,0.2258,0.1122,1,0.8605
385,10,1,1.9372,1.7268,0.5553,0.196,0.3991,4,0.0551,0.0265,1,0.4535
385,11,0,1.479,0.9033,0.1903,0.1887,0.9219,6,0.0064,0.8234,1,0.7512
385,12,2,6.7144,2.309,0.4353,0.0247,0.4074,1,0.0383,0.3795,0,0.3132
385,13,1,3.6104,1.2211,0.4431,0.0436,0.5862,2,0.0186,0.3274,0,0.3169
385,14,0,2.5427,2.5824,0.318,0.1022,0.6054,5,0.1181,0.6641,1,0.6875
385,15,0,0.7946,1.4321,0.0907,0.032,0.9788,5,0.0357,0.6801,1,0.4236
385,16,0,1.6865,0.9235,0.2947,0.0643,0.6773,2,0.0245,0.1108,0,0.0875
385,17,1,0.109,0.6946,0.1377,0.182,0.1193,7,0.0586,0.856,0,0.3785
385,18,1,0.3267,4.1283,0.1624,0.0158,0.6164,3,0.068,0.4884,0,0.4896
385,19,2,1.4261,1.8326,0.3727,0.1337,0.3152,1,0.271,0.2201,0,0.2234
386,0,1,0.6225,3.3646,0.6034,0.0623,0.6265,7,0.0682,0.8028,1,0.3184
386,1,1,3.8064,3.9616,0.0695,0.0131,0.6113,2,0.0228,0.7815,0,0.7078
386,2,1,2.205,4.1765,0.2906,0.0821,0.3027,6,0.0231,0.9479,0,0.2165
386,3,2,2.9274,0.8084,0.3394,0.019,0.2825,4,0.0948,0.4808,0,0.7866
386,4,0,1.0584,1.3663,0.0841,0.0087,0.4426,4,0.0536,0.3754,0,0.3521
386,5,1,4.8729,0.6859,0.1089,0.0458,0.8963,5,0.0631,0.2296,0,0.5271
386,6,1,1.465,1.8711,0.322,0.0875,0.5658,5,0.0328,0.0041,0,0.7282
386,7,1,0.6554,4.4125,0.3434,0.0075,0.1677,3,0.0978,0.9377,1,0.2182
386,8,0,0.4385,0.1452,0.3696,0.058,0.4915,6,0.1031,0.0196,0,0.145
386,9,1,0.8669,0.3759,0.5286,0.0563,0.5791,1,0.1452,0.7679,0,0.5002
386,10,1,4.4456,0.966,0.1509,0.1863,0.4185,2,0.0142,0.5593,0,0.6037
386,11,0,0.7856,2.669,0.2266,0.0255,0.056,7,0.1867,0.1886,0,0.3381
386,12,1,1.0445,3.8934,0.2508,0.0076,0.0677,1,0.3653,0.3448,0,0.608
386,13,1,1.4856,2.5282,0.4083,0.0104,0.6319,2,0.031,0.0401,0,0.1778
386,14,1,0.2062,2.2337,0.217,0.0895,0.8092,4,0.0908,0.9676,0,0.4042
386,15,1,3.9258,1.5689,0.2326,0.0033,0.7842,4,0.0106,0.9629,0,0.3179
386,16,0,0.3876,0.9962,0.3129,0.1076,0.8852,2,0.0549,0.1149,0,0.2332
386,17,1,4.2208,0.0713,0.3436,0.0193,0.5324,4,0.0905,0.64,0,0.0654
386,18,1,2.3791,1.1435,0.6414,0.114,0.9847,6,0.0925,0.2953,0,0.5208
386,19,1,1.0382,4.8257,0.1592,0.0183,0.5385,5,0.0429,0.3544,1,0.6085
387,0,0,0.1563,0.7771,0.1912,0.0766,0.0933,7,0.1818,0.913,0,0.2954
387,1,1,3.9409,0.1579,0.4963,0.0254,0.4978,1,0.0758,0.1224,0,0.2684
387,2,0,0.414,2.6448,0.076,0.0633,0.9023,6,0.159,0.2146,0,0.6492
387,3,0,0.359,0.8485,0.3283,0.05,0.4578,5,0.0328,0.0914,0,0.6604
387,4,0,1.9612,0.383,0.3718,0.1253,0.8688,7,0.1293,0.939,0,0.7954
387,5,0,3.0433,4.0357,0.1958,0.0964,0.9301,7,0.088,0.6188,0,0.4826
387,6,1,3.6249,0.8145,0.6412,0.0038,0.0634,2,0.0046,0.6768,0,0.3925
387,7,0,0.7989,0.8894,0.2677,0.0383,0.7261,5,0.0428,0.5253,0,0.7519
387,8,0,1.9474,0.1027,0.2225,0.0215,0.0172,2,0.0096,0.9632,0,0.6307
387,9,0,1.3826,0.2601,0.2544,0.0847,0.6074,6,0.0166,0.681,0,0.279
387,10,1,0.8142,2.5917,0.2823,0.0298,0.9421,3,0.0844,0.8809,0,0.353
387,11,1,2.214,1.4699,0.4192,0.1037,0.632,2,0.0416,0.2054,1,0.0407
387,12,0,1.7844,1.7761,0.263,0.0908,0.1597,7,0.0653,0.9203,1,0.5138
387,13,1,5.6299,0.3823,0.4176,0.0225,0.0623,7,0.1191,0.8991,0,0.1732
387,14,0,0.2581,1.9069,0.2674,0.0326,0.2221,2,0.0316,0.065,0,0.37
387,15,1,1.2231,0.7591,0.677,0.0416,0.6681,5,0.0552,0.5528,1,0.075
387,16,0,0.0816,0.2375,0.5001,0.1824,0.7973,2,0.1853,0.8127,0,0.4376
387,17,0,0.6996,0.2911,0.2207,0.0617,0.3124,7,0.3726,0.7489,0,0.1909
387,18,0,0.5484,1.0189,0.4298,0.0521,0.0899,3,0.0694,0.0688,0,0.3522
387,19,0,4.0528,0.8856,0.1686,0.0704,0.3171,1,0.0535,0.8704,0,0.4008
388,0,1,3.1098,1.2024,0.1233,0.0313,0.2775,5,0.0201,0.5529,0,0.2251
388,1,0,1.4006,0.2937,0.0818,0.058,0.6222,5,0.0421,0.2968,0,0.3981
388,2,1,5.1939,0.602,0.1064,0.0408,0.875,7,0.0209,0.9503,0,0.3838
388,3,1,2.2486,1.1171,0.1991,0.131,0.3509,3,0.0414,0.8612,0,0.2699
388,4,1,3.7305,3.0342,0.2874,0.0673,0.2892,7,0.0084,0.3988,0,0.1004
388,5,1,5.1701,0.5232,0.4731,0.0129,0.5131,7,0.0269,0.2594,0,0.3971
388,6,0,3.3123,1.7808,0.0309,0.0087,0.2189,3,0.0111,0.612,0,0.6103
388,7,1,1.7478,3.0716,0.1872,0.095,0.6286,3,0.0311,0.6866,0,0.4819
388,8,1,0.9586,0.2938,0.2627,0.0138,0.211,3,0.0112,0.9129,0,0.5239
388,9,0,2.3478,0.3257,0.0905,0.0929,0.9133,3,0.0501,0.7024,0,0.369
388,10,1,0.7407,0.3829,0.5446,0.0462,0.6144,1,0.0289,0.687,1,0.5295
388,11,0,0.323,0.6621,0.4195,0.2966,0.0834,7,0.1923,0.763,0,0.1432
388,12,0,2.5306,1.3665,0.5614,0.0184,0.2003,7,0.0326,0.6342,0,0.4851
388,13,0,0.1977,2.7704,0.5237,0.0183,0.3633,5,0.0304,0.6475,0,0.775
388,14,0,4.0024,0.7332,0.3136,0.1386,0.4965,6,0.0177,0.228,0,0.2658
388,15,1,2.845,0.6137,0.228,0.0164,0.4656,1,0.1233,0.9705,0,0.2531
388,16,1,0.714,3.0818,0.0639,0.0349,0.5523,2,0.0667,0.7879,0,0.3311
388,17,2,4.501,1.8526,0.2754,0.1972,0.6837,2,0.0413,0.2584,1,0.5191
388,18,0,3.2259,1.9604,0.1612,0.1567,0.8839,6,0.026,0.5546,0,0.5198
388,19,0,1.8099,0.3508,0.3818,0.0458,0.395,4,0.0577,0.9175,0,0.2923
389,0,2,0.9161,2.4563,0.2247,0.1697,0.7065,6,0.0182,0.1229,0,0.5334
389,1,2,0.2775,1.1856,0.7667,0.078,0.0192,2,0.0143,0.4771,1,0.5114
389,2,0,1.3998,0.6784,0.1032,0.0092,0.447,1,0.0782,0.3583,0,0.5927
389,3,2,0.8651,6.2816,0.0549,0.1581,0.219,3,0.0221,0.3851,0,0.3045
389,4,0,0.0326,2.8403,0.2172,0.0163,0.7945,5,0.0031,0.3384,0,0.2961
389,5,1,0.6184,0.4809,0.2848,0.079,0.9219,2,0.0152,0.9687,0,0.0026
389,6,1,0.9836,0.5187,0.3912,0.0045,0.8379,2,0.1037,0.4975,1,0.7517
389,7,0,0.1486,1.2768,0.2468,0.0251,0.0886,5,0.0557,0.0212,0,0.1903
389,8,2,5.3554,0.9454,0.0776,0.1639,0.4472,5,0.0913,0.8661,0,0.1263
389,9,1,1.5198,0.1032,0.0771,0.026,0.817,7,0.0288,0.4437,0,0.3015
389,10,1,1.1558,1.3116,0.1298,0.059,0.3804,2,0.0096,0.186,0,0.2841
389,11,1,2.0738,0.9092,0.207,0.0408,0.004,2,0.0307,0.1285,0,0.083
389,12,1,1.7059,1.4913,0.4611,0.102,0.6653,6,0.0327,0.7766,0,0.1009
389,13,3,6.6049,2.906,0.2401,0.1872,0.1896,6,0.0116,0.6772,0,0.3548
389,14,0,0.0844,1.3088,0.122,0.0984,0.1134,6,0.035,0.6218,1,0.3292
389,15,0,3.0024,1.1871,0.0901,0.1443,0.0812,3,0.0234,0.1435,1,0.5258
389,16,1,4.5072,0.1619,0.0493,0.1214,0.5888,3,0.0592,0.0202,1,0.5621
389,17,2,2.282,2.7793,0.0745,0.3408,0.1235,4,0.0257,0.9287,0,0.4207
389,18,1,0.163,3.0816,0.1923,0.0067,0.1874,4,0.0252,0.0541,0,0.5447
389,19,2,6.9523,0.2623,0.4227,0.0083,0.0447,3,0.0456,0.7508,0,0.4315
390,0,2,1.9914,0.8203,0.2097,0.1757,0.9056,6,0.0099,0.6599,1,0.4904
390,1,1,0.1833,1.2314,0.2192,0.1554,0.6016,2,0.0676,0.973,0,0.3055
390,2,1,2.4101,0.1859,0.1764,0.1258,0.9065,2,0.0751,0.7512,0,0.7754
390,3,2,3.8313,0.7101,0.219,0.013,0.3713,4,0.0098,0.3286,1,0.1622
390,4,1,1.3225,2.8862,0.1772,0.0361,0.5736,5,0.2737,0.3267,0,0.0557
390,5,2,0.6555,2.9116,0.6097,0.0786,0.8417,6,0.0173,0.3524,0,0.4077
390,6,1,2.6018,0.4554,0.3115,0.0543,0.3733,6,0.0484,0.0083,0,0.0448
390,7,3,0.1412,2.9767,0.2579,0.4042,0.5254,4,0.033,0.8181,0,0.5058
390,8,1,0.4773,3.3222,0.1278,0.0187,0.1848,7,0.0286,0.3215,0,0.5486
390,9,2,1.386,2.1808,0.3362,0.2071,0.6177,1,0.0724,0.616,1,0.6641
390,10,1,0.4898,2.971,0.1028,0.0889,0.4608,3,0.0164,0.099,0,0.2511
390,11,2,0.57,2.2513,0.4736,0.3869,0.8682,6,0.064,0.6361,0,0.5851
390,12,2,0.7746,2.0804,0.1396,0.2118,0.9344,3,0.0194,0.3888,0,0.4492
390,13,1,1.1239,0.2344,0.3153,0.0015,0.1883,6,0.0855,0.2178,0,0.7353
390,14,1,1.6564,0.1604,0.1589,0.0506,0.5902,7,0.173,0.5079,0,0.1825
390,15,3,4.7209,2.2912,0.3896,0.1738,0.2541,4,0.0533,0.347,1,0.5352
390,16,2,5.0256,0.8781,0.2436,0.0553,0.2585,1,0.1149,0.3791,1,0.3297
390,17,1,0.5743,1.2178,0.7898,0.0223,0.0291,5,0.023,0.5766,0,0.3849
390,18,1,2.7037,0.728,0.0795,0.1017,0.1556,5,0.0164,0.6177,1,0.5694
390,19,3,0.0362,2.3355,0.385,0.2579,0.5841,6,0.1403,0.8453,0,0.2109
391,0,0,2.6088,0.5793,0.1608,0.0707,0.7954,6,0.0165,0.4302,0,0.2894
391,1,0,1.5509,1.398,0.3207,0.0174,0.929,1,0.0708,0.7498,1,0.4631
391,2,0,0.606,3.182,0.0995,0.0015,0.3605,6,0.0631,0.4155,0,0.4895
391,3,0,0.2252,1.232,0.4411,0.2097,0.0983,3,0.0212,0.9446,1,0.297
391,4,1,1.0663,0.7021,0.3372,0.1478,0.9235,3,0.134,0.1182,0,0.4759
391,5,0,2.1659,1.0052,0.2387,0.0026,0.4573,1,0.0699,0.5379,1,0.6875
391,6,1,3.362,0.2041,0.2151,0.0635,0.3814,5,0.0176,0.6073,0,0.4486
391,7,2,1.1124,1.2684,0.5041,0.1654,0.1232,2,0.0072,0.0147,0,0.0852
391,8,2,8.833,2.7508,0.3054,0.1159,0.8763,6,0.0156,0.441,0,0.4221
391,9,0,3.2891,0.7553,0.2653,0.0002,0.3668,2,0.0026,0.8462,0,0.3383
391,10,0,1.494,1.2231,0.342,0.0224,0.4555,5,0.1497,0.1526,0,0.2746
391,11,0,0.0614,0.6908,0.6168,0.0124,0.4329,5,0.0771,0.8079,0,0.4855
391,12,2,3.8012,1.9281,0.2824,0.0711,0.6105,3,0.0076,0.4626,1,0.6451
391,13,0,0.4472,2.9058,0.4661,0.0149,0.1245,4,0.0142,0.5481,0,0.1088
391,14,1,0.623,0.1219,0.2532,0.2811,0.5152,1,0.0897,0.0467,1,0.5194
391,15,0,0.6144,0.6476,0.4206,0.0411,0.036,2,0.0817,0.1487,0,0.6773
391,16,1,0.0618,5.2446,0.4187,0.0318,0.6599,6,0.0617,0.0905,0,0.4585
391,17,1,0.0213,5.9642,0.2454,0.3323,0.4155,3,0.3068,0.492,0,0.6658
391,18,1,0.1458,0.7063,0.3753,0.2838,0.6016,1,0.2029,0.8246,0,0.4848
391,19,1,0.889,3.3441,0.5889,0.0729,0.7363,2,0.0235,0.6039,0,0.738
392,0,0,0.8358,0.0703,0.5514,0.0733,0.909,2,0.0277,0.4885,0,0.5875
392,1,1,2.0923,0.7681,0.2903,0.0145,0.5777,1,0.0196,0.6795,1,0.3998
392,2,1,0.0264,0.843,0.3614,0.0074,0.8861,5,0.0286,0.6186,0,0.5939
392,3,1,1.0821,0.5809,0.3614,0.1359,0.5439,2,0.0093,0.7661,0,0.5191
392,4,0,0.7977,0.8786,0.0712,0.0452,0.013,6,0.0731,0.9205,0,0.6932
392,5,1,2.6248,1.2911,0.243,0.0831,0.5733,2,0.3405,0.511,0,0.5308
392,6,2,5.2448,0.4767,0.3342,0.1142,0.2585,1,0.0061,0.3595,0,0.2134
392,7,1,0.7065,2.2185,0.1255,0.0178,0.5286,3,0.0413,0.5321,1,0.1503
392,8,0,1.0236,2.4012,0.1227,0.0079,0.2998,1,0.0237,0.3806,0,0.2913
392,9,1,2.5721,0.1052,0.1889,0.0647,0.4447,5,0.0653,0.9221,0,0.1389
392,10,0,0.4162,1.2809,0.186,0.0381,0.1214,5,0.0077,0.0452,0,0.0489
392,11,1,0.5118,1.3997,0.2914,0.0526,0.77,5,0.0506,0.3322,1,0.5799
392,12,2,6.8083,0.1936,0.3024,0.2281,0.3619,7,0.1887,0.9162,1,0.1536
392,13,1,0.1551,1.2037,0.1972,0.0187,0.4684,6,0.2993,0.3746,0,0.4391
392,14,1,1.6121,1.5153,0.5831,0.016,0.7003,3,0.0069,0.1672,1,0.8558
392,15,2,1.305,2.2502,0.3055,0.1918,0.9915,3,0.2649,0.206,0,0.3465
392,16,1,3.2357,0.3274,0.5005,0.0976,0.4271,3,0.0208,0.7278,1,0.1327
392,17,1,2.2705,0.4113,0.5824,0.029,0.6046,6,0.0397,0.6922,0,0.6337
392,18,1,3.3335,0.9832,0.235,0.0587,0.6279,1,0.0055,0.1268,0,0.6701
392,19,1,1.5042,0.7361,0.2275,0.0034,0.3801,1,0.0247,0.2275,0,0.6532
393,0,0,1.0349,0.8739,0.4861,0.0909,0.0672,7,0.0188,0.2483,0,0.6163
393,1,0,1.3282,2.5935,0.1324,0.0118,0.9578,1,0.0107,0.1481,0,0.6855
393,2,0,4.6456,0.1033,0.2518,0.0433,0.1909,1,0.0835,0.7117,1,0.1808
393,3,0,0.152,0.8941,0.5405,0.0714,0.3972,3,0.0361,0.4569,1,0.7698
393,4,0,0.0249,1.4914,0.4511,0.0346,0.3902,3,0.1864,0.0702,0,0.4209
393,5,1,0.1693,0.6783,0.5006,0.0183,0.0165,3,0.05,0.8281,0,0.1715
393,6,1,3.3833,0.3927,0.3409,0.154,0.9171,4,0.1371,0.4536,1,0.5982
393,7,0,0.1996,1.5584,0.1337,0.068,0.9171,1,0.0417,0.1623,0,0.4895
393,8,0,2.3775,2.1897,0.1311,0.0142,0.5305,7,0.0344,0.7071,1,0.595
393,9,0,0.392,1.4363,0.2105,0.0018,0.5133,6,0.0362,0.1471,0,0.2866
393,10,0,1.4989,1.3997,0.3692,0.0682,0.2151,2,0.0618,0.6079,0,0.3089
393,11,1,5.8071,0.0054,0.3269,0.1714,0.4298,1,0.0646,0.8927,0,0.3359
393,12,0,0.9783,1.5488,0.1265,0.0092,0.4797,7,0.0087,0.7816,0,0.2146
393,13,0,0.008,0.0335,0.1123,0.0287,0.3856,7,0.0951,0.6652,0,0.4471
393,14,0,0.0434,0.0609,0.2727,0.0567,0.7195,5,0.0831,0.3048,1,0.6306
393,15,1,0.3182,0.7261,0.227,0.0152,0.5055,2,0.0144,0.9313,1,0.2855
393,16,0,1.2816,3.4505,0.056,0.1588,0.4186,4,0.3878,0.3333,0,0.3552
393,17,0,0.9867,2.0797,0.4097,0.1478,0.6592,1,0.131,0.308,0,0.6985
393,18,1,0.0701,0.2018,0.4748,0.1403,0.8639,3,0.0452,0.758,1,0.5409
393,19,0,0.6709,0.9202,0.1946,0.0286,0.441,1,0.0362,0.5829,0,0.7505
394,0,2,0.582,3.9616,0.034,0.0164,0.8186,4,0.098,0.7284,0,0.569
394,1,1,0.9161,0.0239,0.1214,0.0135,0.1444,1,0.0357,0.5629,0,0.1154
394,2,1,0.615,0.8883,0.2624,0.1183,0.0403,6,0.1739,0.6789,0,0.4949
394,3,2,4.6461,2.7128,0.3463,0.0973,0.6676,2,0.0307,0.2166,0,0.3423
394,4,0,0.0214,0.1537,0.064,0.0548,0.0188,7,0.0219,0.1077,1,0.4946
394,5,2,3.4518,3.0884,0.1448,0.0004,0.7631,6,0.0264,0.3114,0,0.6606
394,6,1,0.5604,0.6311,0.1974,0.1506,0.2409,1,0.0391,0.7601,0,0.2063
394,7,1,6.138,1.1069,0.1867,0.0354,0.6364,5,0.0082,0.1747,1,0.304
394,8,1,0.9845,2.1825,0.2964,0.0848,0.4679,6,0.1808,0.2917,0,0.2914
394,9,1,3.2891,0.5876,0.176,0.0973,0.0232,2,0.0905,0.5212,1,0.2003
394,10,2,0.4861,0.7384,0.1695,0.0758,0.5866,6,0.185,0.6751,0,0.4791
394,11,1,0.8785,0.6916,0.5146,0.0985,0.4246,5,0.0209,0.3822,0,0.4483
394,12,3,2.8979,0.1186,0.2658,0.1164,0.8857,5,0.1036,0.4545,0,0.2944
394,13,1,0.3101,0.56,0.127,0.017,0.9751,2,0.0372,0.3749,0,0.6171
394,14,3,6.8829,0.033,0.4935,0.041,0.5988,4,0.0949,0.3227,0,0.4341
394,15,0,0.431,0.7654,0.2647,0.0228,0.503,4,0.038,0.0907,1,0.5718
394,16,1,0.5721,3.5406,0.3207,0.0226,0.5584,4,0.0384,0.2103,1,0.3686
394,17,3,6.0094,4.4295,0.3108,0.0069,0.6612,3,0.0463,0.8214,1,0.5497
394,18,1,0.569,0.7266,0.2879,0.1051,0.2055,6,0.0455,0.8437,0,0.6193
394,19,1,0.1143,1.1461,0.2779,0.0469,0.9062,7,0.0204,0.4428,0,0.6719
395,0,1,0.2281,1.9907,0.0896,0.1607,0.9228,5,0.0528,0.0565,0,0.6975
395,1,1,3.8386,0.1552,0.407,0.0415,0.4761,6,0.012,0.4867,0,0.4426
395,2,0,0.1996,2.3689,0.1821,0.1018,0.0578,7,0.0192,0.0136,0,0.3501
395,3,3,4.4515,0.8109,0.7123,0.1776,0.1129,3,0.3262,0.9008,0,0.322
395,4,1,0.7194,0.2247,0.5138,0.0525,0.8626,6,0.0183,0.95,1,0.3144
395,5,1,3.2167,1.3286,0.0384,0.068,0.3995,4,0.058,0.2043,0,0.5874
395,6,0,1.9759,0.342,0.2592,0.0139,0.1205,1,0.0387,0.0715,0,0.6313
395,7,3,1.3478,1.4991,0.2274,0.1281,0.3833,1,0.0688,0.9206,1,0.3619
395,8,1,0.1704,2.3332,0.342,0.2909,0.1441,6,0.0198,0.1786,0,0.4781
395,9,3,0.6611,7.5347,0.106,0.005,0.982,6,0.1059,0.8907,1,0.188
395,10,3,9.968,0.3044,0.262,0.0104,0.6747,5,0.0124,0.2925,1,0.6883
395,11,1,0.3522,1.6118,0.4419,0.1185,0.0096,1,0.0804,0.5277,0,0.4784
395,12,2,4.3018,3.636,0.0716,0.1329,0.4395,7,0.0483,0.5707,0,0.8172
395,13,1,1.5815,1.2689,0.1989,0.157,0.847,1,0.0157,0.2628,0,0.5126
395,14,2,2.22,3.3654,0.2773,0.0239,0.2626,3,0.0508,0.5063,0,0.1797
395,15,0,1.0493,0.603,0.3236,0.0071,0.9203,7,0.0758,0.9453,0,0.3336
395,16,2,1.7075,0.273,0.0545,0.1621,0.7473,6,0.0165,0.2446,0,0.3413
395,17,2,3.3306,1.0227,0.3275,0.2456,0.5767,3,0.0462,0.5434,1,0.1615
395,18,2,4.5014,0.3405,0.6397,0.0744,0.6902,2,0.0401,0.3534,1,0.3391
395,19,1,0.1401,0.0512,0.0291,0.2518,0.6578,4,0.0317,0.0075,0,0.53
396,0,1,3.5951,3.4315,0.3216,0.061,0.5343,3,0.0481,0.7171,1,0.2574
396,1,1,0.5073,0.5417,0.1966,0.1361,0.8778,3,0.6878,0.9504,0,0.1181
396,2,1,0.514,1.7028,0.0757,0.1127,0.9774,3,0.0194,0.0744,0,0.0888
396,3,2,5.0346,1.0742,0.1481,0.0746,0.1559,3,0.0442,0.8549,0,0.8191
396,4,1,0.1369,0.358,0.3475,0.1903,0.7766,5,0.0203,0.69,1,0.3205
396,5,1,0.4824,0.8997,0.4158,0.1263,0.3386,3,0.009,0.8655,0,0.385
396,6,0,2.6669,2.5259,0.0635,0.1109,0.2453,4,0.0107,0.6142,0,0.6286
396,7,2,4.5727,0.8872,0.1978,0.0275,0.8649,4,0.0177,0.2776,1,0.3945
396,8,0,2.0238,0.3627,0.4475,0.0045,0.0756,1,0.3748,0.6921,0,0.1089
396,9,2,7.6706,0.8619,0.295,0.1094,0.8393,7,0.0461,0.1505,0,0.259
396,10,1,1.866,0.8241,0.2851,0.1591,0.4827,1,0.042,0.4862,0,0.5362
396,11,2,0.6291,2.6583,0.5093,0.1448,0.2885,7,0.0369,0.7277,1,0.3716
396,12,1,1.0822,1.3532,0.4658,0.0188,0.6969,2,0.0134,0.1571,1,0.6802
396,13,1,1.4105,2.185,0.642,0.0747,0.5268,1,0.1965,0.7455,0,0.427
396,14,1,3.4796,0.8546,0.2303,0.0427,0.9322,5,0.051,0.4132,0,0.1581
396,15,1,0.2063,0.6844,0.4938,0.0399,0.8886,1,0.0244,0.7066,0,0.4985
396,16,1,1.8707,0.415,0.2856,0.1947,0.2351,4,0.1406,0.7149,1,0.5255
396,17,1,1.073,2.1842,0.1665,0.1736,0.034,4,0.0786,0.1655,0,0.2292
396,18,0,2.4994,0.2651,0.4064,0.0843,0.5443,7,0.0522,0.6589,0,0.1617
396,19,0,2.7968,0.4731,0.1171,0.048,0.1435,2,0.0389,0.064,0,0.1831
